"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Keystroke","r",,"668","1738001159172","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"669","1738001159301","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"670","1738001159396","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","c",,"671","1738001159526","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","t",,"672","1738001159737","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke"," ",,"673","1738001159805","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","v",,"674","1738001160100","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"v",,,,,
"File.Edit","h","","648","1738001157147","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"649","1738001157148","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"File.Edit","e","","649","1738001157227","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"650","1738001157228","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","a","","650","1738001157315","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"651","1738001157316","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","d","","651","1738001157411","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"652","1738001157412","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"File.Edit"," ","","652","1738001157508","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"653","1738001157510","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","a","","653","1738001157603","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"654","1738001157604","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","n","","654","1738001157683","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"655","1738001157685","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","d","","655","1738001157788","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"656","1738001157789","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"File.Edit"," ","","656","1738001157852","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"657","1738001157853","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","t","","657","1738001157963","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"658","1738001157965","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","a","","658","1738001158036","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"659","1738001158037","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","i","","659","1738001158083","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"660","1738001158084","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","l","","660","1738001158124","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"661","1738001158125","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit"," ","","661","1738001158261","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"662","1738001158262","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","t","","662","1738001158314","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"663","1738001158315","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","o","","663","1738001158395","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"664","1738001158396","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit"," ","","664","1738001158519","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"665","1738001158520","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","c","","665","1738001158949","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"666","1738001158950","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","o","","666","1738001159067","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"667","1738001159068","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","r","","667","1738001159171","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"668","1738001159172","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","668","1738001159299","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"669","1738001159301","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","669","1738001159395","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"670","1738001159396","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","c","","670","1738001159524","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"671","1738001159526","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","t","","671","1738001159736","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"672","1738001159737","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit"," ","","672","1738001159804","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"673","1738001159805","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","v","","673","1738001160099","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","v",,"674","1738001160100","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"v",,,,,
"X-Keystroke","h",,"649","1738001157148","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","e",,"650","1738001157228","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","a",,"651","1738001157316","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","d",,"652","1738001157412","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke"," ",,"653","1738001157509","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","a",,"654","1738001157604","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","n",,"655","1738001157684","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","d",,"656","1738001157789","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Keystroke"," ",,"657","1738001157853","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","t",,"658","1738001157965","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","a",,"659","1738001158037","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","i",,"660","1738001158084","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","l",,"661","1738001158125","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke"," ",,"662","1738001158262","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","t",,"663","1738001158315","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","o",,"664","1738001158396","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke"," ",,"665","1738001158520","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","c",,"666","1738001158950","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","o",,"667","1738001159068","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","r",,"668","1738001159172","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"669","1738001159300","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"670","1738001159396","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","c",,"671","1738001159526","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","t",,"672","1738001159737","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke"," ",,"673","1738001159805","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","v",,"674","1738001160100","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"v",,,,,
"X-Keystroke","a",,"675","1738001160254","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","l",,"676","1738001160389","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","u",,"677","1738001160469","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","e",,"678","1738001160564","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","s",,"679","1738001160620","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","a","","674","1738001160253","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"675","1738001160254","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","l","","675","1738001160388","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"676","1738001160389","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","u","","676","1738001160468","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"677","1738001160469","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","e","","677","1738001160563","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"678","1738001160564","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","s","","678","1738001160619","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"679","1738001160620","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","a",,"675","1738001160254","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","l",,"676","1738001160389","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","u",,"677","1738001160469","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","e",,"678","1738001160564","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","s",,"679","1738001160620","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Action","Enter",,,"1738001169389","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","1456","1738001169391","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","/","","1464","1738001169693","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","/",,"1465","1738001169694","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"File.Edit","/","","1465","1738001169855","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","/",,"1466","1738001169855","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"X-Keystroke","/",,"1465","1738001169694","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"X-Keystroke","/",,"1466","1738001169855","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"X-Keystroke","/",,"1465","1738001169694","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"X-Keystroke","/",,"1466","1738001169855","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"X-Keystroke","K",,"1467","1738001177655","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"K",,,,,
"X-Keystroke","e",,"1468","1738001177837","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","y",,"1469","1738001177949","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"X-Keystroke"," ",,"1470","1738001178047","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","S",,"1467","1738001179611","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"S",,,,,
"X-Keystroke","e",,"1468","1738001179878","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","a",,"1469","1738001179981","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","r",,"1470","1738001180062","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","c",,"1471","1738001180253","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","h",,"1472","1738001180318","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke"," ",,"1473","1738001180414","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","K",,"1474","1738001180544","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"K",,,,,
"X-Keystroke","K",,"1467","1738001177655","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"K",,,,,
"X-Keystroke","e",,"1468","1738001177837","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","y",,"1469","1738001177949","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"X-Keystroke"," ",,"1470","1738001178047","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","S",,"1467","1738001179611","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"S",,,,,
"X-Keystroke","e",,"1468","1738001179878","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","a",,"1469","1738001179981","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","r",,"1470","1738001180062","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","c",,"1471","1738001180253","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","h",,"1472","1738001180318","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke"," ",,"1473","1738001180414","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","K",,"1474","1738001180544","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"K",,,,,
"File.Edit","K","","1466","1738001177654","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","K",,"1467","1738001177655","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"K",,,,,
"File.Edit","e","","1467","1738001177837","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1468","1738001177837","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","y","","1468","1738001177949","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","y",,"1469","1738001177949","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"File.Edit"," ","","1469","1738001178046","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1470","1738001178047","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Action","Backspace",,,"1738001178678","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","1469","1738001178682","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1738001178860","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","y","1468","1738001178861","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1738001179325","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","1467","1738001179326","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1738001179476","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","K","1466","1738001179477","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","S","","1466","1738001179610","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","S",,"1467","1738001179611","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"S",,,,,
"File.Edit","e","","1467","1738001179877","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1468","1738001179878","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","a","","1468","1738001179980","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"1469","1738001179981","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","r","","1469","1738001180061","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1470","1738001180062","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","c","","1470","1738001180252","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"1471","1738001180253","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","h","","1471","1738001180317","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"1472","1738001180318","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"File.Edit"," ","","1472","1738001180413","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1473","1738001180414","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","K","","1473","1738001180543","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","K",,"1474","1738001180544","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"K",,,,,
"X-Keystroke","e",,"1475","1738001180703","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","y",,"1476","1738001180783","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"X-Keystroke"," ",,"1477","1738001180872","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","i",,"1478","1738001181479","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","n",,"1479","1738001181574","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","p",,"1480","1738001181678","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"X-Keystroke","u",,"1481","1738001181807","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","t",,"1482","1738001181886","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","e","","1474","1738001180702","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1475","1738001180703","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","y","","1475","1738001180782","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","y",,"1476","1738001180783","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"File.Edit"," ","","1476","1738001180871","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1477","1738001180872","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","i","","1477","1738001181478","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"1478","1738001181479","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","n","","1478","1738001181574","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1479","1738001181574","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","p","","1479","1738001181677","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"1480","1738001181678","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"File.Edit","u","","1480","1738001181806","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1481","1738001181807","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","t","","1481","1738001181886","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1482","1738001181886","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","e",,"1475","1738001180703","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","y",,"1476","1738001180783","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"X-Keystroke"," ",,"1477","1738001180872","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","i",,"1478","1738001181479","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","n",,"1479","1738001181574","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","p",,"1480","1738001181678","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"X-Keystroke","u",,"1481","1738001181807","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","t",,"1482","1738001181886","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Action","Enter",,,"1738001191421","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","1662","1738001191423","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","        ","1662","1738001198415","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","        ","1447","1738001198417","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Enter",,,"1738001228522","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","1645","1738001228524","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Enter",,,"1738001228706","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","1654","1738001228708","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","/","","1662","1738001229699","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","/",,"1663","1738001229700","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"File.Edit","/","","1663","1738001229906","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","/",,"1664","1738001229907","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"File.Edit","s","","1664","1738001230458","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"1665","1738001230459","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Action","Backspace",,,"1738001230858","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","s","1664","1738001230860","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","S","","1664","1738001231218","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","S",,"1665","1738001231219","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"S",,,,,
"File.Edit","e","","1665","1738001231410","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1666","1738001231411","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","a","","1666","1738001231498","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"1667","1738001231499","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","/",,"1663","1738001229700","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"X-Keystroke","/",,"1664","1738001229907","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"X-Keystroke","s",,"1665","1738001230459","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","S",,"1665","1738001231219","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"S",,,,,
"X-Keystroke","e",,"1666","1738001231411","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","a",,"1667","1738001231499","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","r",,"1668","1738001231594","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","c",,"1669","1738001231805","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","h",,"1670","1738001231908","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke"," ",,"1671","1738001232431","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
